sample_27_0,0.951807,0.953187
sample_28_0,0.830886,0.933892
sample_29_0,0.991715,0.904246
sample_30_0,0.988006,0.956952
sample_31_0,0.987517,0.936633
sample_32_0,0.947003,0.908564
sample_33_0,0.969063,0.931135
sample_34_0,0.982363,0.922851
sample_35_0,1.000000,0.957707
sample_36_0,0.893552,0.940458
sample_37_0,0.959048,0.909867
sample_38_0,0.881724,0.930139
sample_39_0,0.955873,0.922804
sample_40_0,0.905323,0.946743
sample_41_0,0.994980,0.952194
sample_42_0,0.928442,0.931409
sample_43_0,0.995052,0.951118
sample_44_0,0.931135,0.928113
sample_45_0,0.968954,0.956751
sample_46_0,0.734791,0.917623
sample_47_0,0.951461,0.917873
sample_48_0,0.945710,0.923710
sample_49_0,0.869990,0.915043
sample_50_0,0.914580,0.917269
sample_51_0,0.858325,0.941647
sample_52_0,0.950044,0.953735
sample_53_0,0.903548,0.923785
sample_54_0,1.000000,0.950893
sample_55_0,0.996221,0.933672
sample_56_0,0.975855,0.931933
sample_57_0,0.993796,0.955815
sample_58_0,0.865020,0.932251
sample_59_0,1.000000,0.961048
sample_60_0,0.995360,0.940975
sample_61_0,1.000000,0.922313
sample_62_0,0.923364,0.919909
sample_63_0,0.838650,0.907382
sample_64_0,0.930094,0.945052
sample_65_0,0.741531,0.927263
sample_66_0,0.955782,0.929820
sample_67_0,0.840144,0.924291
sample_68_0,1.000000,0.944452
sample_69_0,1.000000,0.918712
sample_70_0,1.000000,0.946040
sample_71_0,0.963582,0.940815
sample_72_0,0.859474,0.950733
sample_73_0,0.984132,0.936795
sample_0_0,0.918765,0.907518
sample_1_0,0.869344,0.856673
sample_2_0,0.947214,0.940920
sample_3_0,0.908580,0.923310
sample_4_0,0.976665,0.939237
sample_5_0,0.925766,0.912381
sample_6_0,0.723965,0.929630
sample_7_0,0.744721,0.940992
sample_8_0,1.000000,0.930751
sample_9_0,0.984692,0.928950
sample_10_0,0.993760,0.909687
sample_11_0,0.963756,0.921512
sample_12_0,0.919212,0.894518
sample_13_0,0.713229,0.883281
sample_14_0,0.941806,0.928393
sample_15_0,0.979150,0.906686
sample_16_0,0.954885,0.917698
sample_17_0,0.954962,0.934452
sample_18_0,0.947538,0.929765
sample_19_0,0.952534,0.926144
sample_20_0,0.934467,0.943197
sample_21_0,1.000000,0.955557
sample_22_0,0.963307,0.938432
sample_23_0,0.999456,0.955682
sample_24_0,0.997983,0.946976
sample_25_0,0.778749,0.921960
sample_26_0,0.930583,0.946288
sample_27_0,0.972866,0.951482
sample_28_0,0.997817,0.935981
sample_29_0,0.911781,0.924847
sample_30_0,0.847452,0.924613
sample_31_0,0.972829,0.921569
sample_32_0,0.975221,0.938760
sample_33_0,0.929542,0.930394
sample_34_0,0.913469,0.934104
sample_35_0,0.905986,0.904783
sample_36_0,0.928689,0.915129
sample_37_0,0.892695,0.870932
sample_38_0,0.798047,0.916657
sample_39_0,0.970085,0.955178
sample_40_0,0.889947,0.934803
sample_41_0,0.959346,0.934253
sample_42_0,0.989388,0.951103
sample_43_0,0.725040,0.928489
sample_44_0,0.908204,0.876238
sample_45_0,0.947418,0.934660
sample_46_0,0.911463,0.915198
sample_47_0,0.730590,0.934188
sample_48_0,0.937793,0.922441
sample_49_0,0.907970,0.923442
sample_50_0,0.963979,0.939734
sample_51_0,0.939662,0.902468
sample_52_0,1.000000,0.945518
sample_53_0,0.970597,0.934296
sample_54_0,0.960808,0.951150
sample_55_0,1.000000,0.951646
sample_56_0,0.822503,0.924443
sample_57_0,0.974883,0.958456
sample_58_0,0.564466,0.921781
sample_59_0,0.768718,0.923012
sample_60_0,0.918133,0.897245
sample_61_0,0.963025,0.951487
sample_62_0,0.826041,0.885862
sample_63_0,0.860057,0.910767
sample_64_0,0.961631,0.911374
sample_65_0,0.937905,0.886736
sample_66_0,1.000000,0.951981
sample_67_0,0.967538,0.934339
sample_68_0,0.962043,0.915585
sample_69_0,0.902909,0.940507
sample_70_0,0.983035,0.910877
sample_71_0,0.960313,0.926215
sample_72_0,0.976369,0.943316
sample_73_0,0.866282,0.930166
sample_0_0,0.941084,0.885853
sample_1_0,0.742239,0.879941
sample_2_0,0.892070,0.913348
sample_3_0,0.906112,0.845881
sample_4_0,0.775900,0.854510
sample_5_0,0.773582,0.861195
sample_6_0,0.917564,0.875208
sample_7_0,0.811072,0.881936
sample_8_0,1.000000,0.921139
sample_9_0,0.981597,0.895290
sample_10_0,0.985475,0.924914
sample_11_0,0.546636,0.887221
sample_12_0,0.571181,0.876291
sample_13_0,0.918836,0.851311
sample_14_0,0.876635,0.873598
sample_15_0,0.881876,0.858658
sample_16_0,0.612100,0.874239
sample_17_0,0.713174,0.873192
sample_18_0,0.943177,0.850950
sample_19_0,0.756853,0.824893
sample_20_0,0.923077,0.861271
sample_21_0,0.638982,0.905425
sample_22_0,0.788762,0.854997
sample_23_0,0.926013,0.902042
sample_24_0,0.961995,0.854925
sample_25_0,0.844745,0.882314
sample_26_0,0.738339,0.884238
sample_27_0,0.937092,0.896806
sample_28_0,0.829481,0.887473
sample_29_0,0.988556,0.931754
sample_30_0,0.886914,0.879452
sample_31_0,0.867368,0.864002
sample_32_0,0.938805,0.869504
sample_33_0,0.944681,0.866581
sample_34_0,0.905813,0.879500
sample_35_0,1.000000,0.916310
sample_36_0,0.837517,0.895742
sample_37_0,0.906273,0.835227
sample_38_0,0.873197,0.900992
sample_39_0,0.836292,0.895196
sample_40_0,0.856075,0.851528
sample_41_0,0.932042,0.886582
sample_42_0,0.768650,0.865742
sample_43_0,0.771454,0.829331
sample_44_0,0.942957,0.870700
sample_45_0,0.905999,0.887830
sample_46_0,0.865587,0.869138
sample_47_0,0.647584,0.920446
sample_48_0,0.821924,0.871583
sample_49_0,0.739546,0.885996
sample_50_0,0.581628,0.876091
sample_51_0,0.914683,0.856137
sample_52_0,1.000000,0.917379
sample_53_0,0.868749,0.889627
sample_54_0,0.948655,0.851507
sample_55_0,0.986466,0.904060
sample_56_0,0.926765,0.846040
sample_57_0,0.805928,0.897608
sample_58_0,0.912314,0.896324
sample_59_0,0.795203,0.906887
sample_60_0,0.998632,0.875454
sample_61_0,0.914293,0.905690
sample_62_0,0.999319,0.900626
sample_63_0,0.865105,0.830499
sample_64_0,0.926349,0.868065
sample_65_0,0.864676,0.838961
sample_66_0,0.906091,0.902509
sample_67_0,0.839572,0.862339
sample_68_0,0.821137,0.859531
sample_69_0,0.722781,0.876073
sample_70_0,0.766871,0.853652
sample_71_0,0.997976,0.904440
sample_72_0,0.266924,0.824759
sample_73_0,0.883300,0.882998
